node.uuid,node.estimated_first,node.estimated_last
b09471dc-2a09-3cef-2204-ca82d0e5cf82,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
1a06f092-5e91-d6a7-6ea6-5c152ebc150a,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
cc36ca17-26c9-9f1c-08c2-9002bbe13bc1,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
68c51bfc-690f-4c96-7087-dcb316d0a0a3,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5725d900-c5a9-8d77-1e1b-dc2afcb7373d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
71db5be0-cb89-4526-398a-f07b17648d41,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
7853eadb-3466-a26b-482f-cc50af5d38ac,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
08645e9b-586d-b999-3396-9bb3658f067f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b3aeb25b-46ac-8c8b-68ad-86f6ef9bf5d4,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
6fb563f6-4205-ee17-050a-225a95dc2544,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
332127e3-66c2-ac25-ea89-cdfc7f1013d2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a29d9025-4630-fe6f-ffec-45e0004889cb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4598de65-e07e-b256-6a9d-964fc9e5f16f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c59ed146-084a-53a3-1929-04eec6517ae9,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5f84fcd7-352a-183a-6e8b-13822b708c9d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
035b1c4e-e342-d8a1-3557-d303fe8d8a39,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
36c5afe3-7923-0f68-5382-b8c9ef094e4c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a2e7ea84-2668-7ac1-7278-a540ba26ba15,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
07332711-3436-0e38-ab86-09ec1f344bd2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
6025616b-449a-c38c-61a7-9df9dc1dae91,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f6826255-c4dd-2ad1-8610-8c1a87eaf262,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c3a8683c-0836-0bad-502f-4dbc96ced29d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
be0e8482-c2ae-d34f-9217-bfb29f8e2aed,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e0d59ba8-247c-6d20-066d-c71d7431f540,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
cb0c47cd-8c0a-135b-fffd-7fe3919c3d40,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
06ca40e3-fe62-f9a1-5005-5cbdf1397830,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f703292c-4f54-367f-e54d-3f4efe1468d8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b0c8ddf9-b5e1-b356-6c3c-ee7685bdc1fa,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e32bd1c8-3c0b-5ed3-bad5-6459b716da6a,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
758d6531-a972-9c34-b0bd-d80c128ff24b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0000f879-4c80-7965-72b9-bd11b3299640,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0520bb93-0697-16c9-3fb1-2da0be42163e,29/03/2021 00:21:40.164151808.0,30/03/2021 00:33:18.26437632.0
b608cd03-0f86-a594-1655-0b007deaba2a,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
040496f3-266a-eabb-0b5c-18c0ce77563a,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e3ffc12c-e58c-62e9-ad96-5da43aae0d7c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
58c8269a-c9e8-7068-10ef-879b0cae666c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
7883039a-bb78-6ec8-d53a-799898005b8b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a8fdfe4b-d13b-25ca-b3b4-f9477e4c7692,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
eef9c99e-562b-9b1d-7c10-f65a0455de16,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5b8fcc90-d186-3a25-0d9f-0d2b99b5a5fb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
762cd39f-f794-6eb6-82d7-cde023737aa1,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
023e4ab4-f03b-502d-fbc3-0e5ee6268f43,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
88191910-53ec-4ff6-0e77-12353ecbbc2e,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b758acac-b261-6e13-9c7c-0376715bed48,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5d3846bf-d5e2-25c8-1534-81952d64c183,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9f8cc199-ea97-bdbc-90f8-03319626a3e7,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
de2bfc65-b2da-da61-4cf1-6fe9c81c24df,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c875bb63-20bd-46f3-a05e-40b67d78e3c2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5f04d924-67ef-e45d-84e4-366b095d0f24,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
55fcad46-45e0-7049-a350-cd3a08c78e60,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
37e4b9e9-594f-affc-6fe7-c4c3cee673f0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b8a217bb-1f22-6ea7-67fc-bc96bf9bac61,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
091c5a27-ebd7-506e-8b89-a5c8ca1f472b,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
410bdaaf-4dcd-001c-5648-4ca75dee9812,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
750109c3-27e0-1162-612b-2db639eb8212,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d616eff0-751c-9d7d-0da2-a5905664efc6,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
626cc54b-aa5e-e513-a6da-44e556c2fe34,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9522e214-c94b-3f34-a829-cbe7ec3138af,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e1780505-6f0b-1d2d-28ac-21971f706454,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f5376851-6595-1983-bae0-6f539fe2d76c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1f07a2b0-beaf-7e25-a8ef-723b09d52f0c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8c8074fd-23e6-68ac-4eb8-71188f5f7cf5,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
38cb5a9c-1741-e88c-b5c4-a563b12038e1,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
3dcd066e-4e23-eac0-5ff4-b7e9dcb153b2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4664d3ae-4ebd-f6be-5a8d-9562be5f2f87,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1414bfb9-d863-afcd-b419-0713f7b84ce8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8ac5dc01-986e-f5f0-604d-291ba4a3a91f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
420625ef-d01d-1711-0d5a-a1e9be9ddb41,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
046187a5-0388-e4ce-35bd-14613e8c86c0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
57fde2ca-5186-8c09-69b2-1291a467f486,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a945adaa-4e19-fb2b-170d-3de5abf09c3d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
98f2bcca-0976-988f-7ec3-dfdfd23945f7,29/03/2021 00:21:34.944044800.0,30/03/2021 00:33:18.26437632.0
58e8dab8-438f-ec5a-fb1f-8afb746a9bcb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
69eb9feb-7840-2b2d-5c53-c5349cfe4572,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f4c81177-d802-4dae-0244-a9be9bb0085c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c0a0dbb0-2fde-b629-c076-3f9f211c0f98,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4d513f7a-feb1-bdfe-0119-344d20b833b0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4be24fd0-1d47-3e4c-ff18-042b94505571,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4caa5f18-f0fa-fd53-9bab-061e352f5cc4,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9ee51bbc-277f-d79e-6a90-af62177365d2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c6afc738-4923-f548-5853-5e6feeb98ae6,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
12bb3459-02f2-0967-a055-a142b555f231,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
da224cdc-82fb-e42f-0dd0-e1989bd73ca0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
2661f892-1b57-0ab7-5bce-1e56113f73cc,29/03/2021 00:21:40.164151808.0,30/03/2021 00:33:18.26437632.0
95d72d43-f4b9-a3d8-3069-86ffc3f12412,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
65a95cc0-cd85-eda8-72e2-fc83881166dc,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
58e73ba0-0a72-79f8-9ad6-aaa380079bf9,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
18a40b0b-cc11-7cd1-d818-4b3cec612b38,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1084936f-524d-0c29-3e76-0f416b19eda4,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f734b0cb-76ff-c6b1-a5ba-1462d7f7cf03,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8000ff7d-b7aa-8f78-fda8-750b3b5b023b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0488b3de-bd45-6c4e-864e-2f4bbfecc488,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0e84c027-9905-7049-d403-7f643e57aa35,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e269a35d-afdc-f921-449d-707582e8c7bc,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
255c8d5c-25e1-0792-7ddd-a7ffc88cf73b,29/03/2021 00:21:27.184731136.0,30/03/2021 00:33:18.26437632.0
b9ce80b9-6dfc-5d39-ed93-96a0c4b9fcd8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
fd4c5f48-6aae-d191-ef7e-598c0cf4a935,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
265d48f1-e59f-59bc-c024-388237d54c8f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
44dcc139-d971-fade-d061-bb0f15e7f216,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
7e544acf-9a40-63bb-0f20-918c93979012,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
83d74fe3-172e-e2ec-2f02-5dbc1d6fb036,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e9e58c34-270f-bd2e-bfd5-e4c289300a79,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5b296965-21c7-a6ce-6a32-bee7826af311,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c4cb81b8-3c7e-07ae-68eb-421b93f4e25c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d48dc675-5e0a-f688-00ad-7f639e73aa74,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
72ea928d-b38b-113a-bdbb-292b583e0a4b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
7ecfa18f-6543-1e62-65be-270d3cb07feb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
531a2780-4dc2-c02a-7b33-2154275cb07e,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5e2903c0-4e8e-1654-2b01-47e54c91fe26,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
207bb515-77fa-c432-682c-d79f3c25d064,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1cf21f4b-d43b-51a0-caec-26b79200a6f6,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a6228620-fe35-4605-c26b-e07771252959,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
15a56c11-4b4d-6583-c9a4-42ff1ddf075f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
ea62daf0-484f-6346-837b-1acf5fffc545,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
dc9d171b-5065-6e89-8b92-c8ea14ecbc7c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
2f34e405-715b-53f8-e2d7-6739d935fefd,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
3949cb0f-b6f3-7229-1a91-a7c2533ddc42,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
23a06f0b-91f7-4a39-d08d-465c9ec89fca,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e071e10b-d692-d2bd-1b51-7381b7022d61,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
494d32cf-e883-a445-53fa-43672e22cedf,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
89a048f0-870f-eaf5-8e48-9c616b3a0504,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d5a4b58a-1c5e-9afa-b29d-a2b5be50cee2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1145bbb5-83d2-917f-552b-55a564329604,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8a75403e-e949-65e1-2a67-18459f12738d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
fcda00f5-de98-9c6b-2505-5370e4e1efa1,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
973789d1-da65-6ed6-45ff-bae80b184ef5,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1233be22-1cda-1645-9320-6473c8df223d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
2d125934-8cad-70c0-f996-1b94c0b210e7,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
61e77fda-2581-97c1-3577-af59668e57aa,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a7d3a0c5-542a-b9be-5125-13fa46aa5687,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
87e06641-c023-6ff0-b74d-e6aeb5af6513,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
6fca1085-be79-b763-dec2-82c032997662,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
eb4762fb-37cb-9619-ed60-0343ef9e9d49,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
913b7ec5-5d85-e4cd-d897-1ac9f9d41f9b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
bd8b16a4-f10c-2aad-091c-8fcb2bc8111d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9ddff1fa-f1f4-f7c4-b851-5e16e9f91d08,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
bd974cf6-cde9-08a0-ddc4-71a747535783,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e31afcac-ffdf-4586-b381-148b1b32f942,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
fb397bc0-5544-1064-4615-8222920adb2c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1390d7f2-96ce-7258-d70e-d5e89968b4fd,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
202a9ee7-2b8a-b7ce-1fab-bf037c2e6a94,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
9d766fdb-7424-95e5-3116-fa61924182cd,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c10ec980-b58c-7316-5c10-eee3c97125f9,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b47e2c54-e756-6552-cab6-90bc2db6dbea,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
243b3867-6c6a-90f8-d959-942f306ff686,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b7e2f4f0-9419-d3b1-c4a8-2f90175a17fc,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
21fd65e9-79b7-a201-cfb8-6d4fc080623f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
2aeb3452-1022-9255-1093-b2beb6e04d7f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
cae555d9-a0e2-e61a-6d47-3fbf181af9c5,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
ba74ec5f-f487-1dae-631e-8dc405502e8d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
ee2b8a05-a168-be41-697f-26b01b5e1fcd,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
617e2d46-4ce1-9ee7-65d9-75bb798fa7fb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a4acca56-823e-505d-a486-aad2aaaf8540,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
11452fc5-f0ef-90fc-c848-fbf292937ad8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5feff426-5711-b841-4c59-c796dd3f5a57,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
da31c230-060c-3aff-c0c3-ba0ed6ab059e,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9deafcc7-2189-32a8-90ee-a989c3081f98,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d076b06d-4cde-5a1e-adeb-0bc6cd0da9d0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
004da03c-d654-3a52-b4d2-70cd53c6ef5d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
41170333-4810-5553-7c84-0fcc9904e892,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8d88dc12-2ec7-2397-7013-cdbebcf6a956,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
134cb3b4-78d2-b9bb-6e84-b1e196659533,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
e7689723-fd4f-d377-00c6-aabf72d680f5,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
802b63e7-7100-c2fb-74bf-af8594f5cdb9,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
99d46867-99e8-37aa-b8cd-5644c1a598d3,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
274f3691-7ac1-e525-54ee-0bc9a2dfc26c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d1003402-7fc4-7525-e518-eef079208dde,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
ea1b6353-d199-7ea8-fb43-f8e384c163e2,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
9622ac3d-40ef-1e66-0cd6-fc1356f1b1aa,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
bb50984b-635e-e4b6-aeca-4bee9a5dbc5f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
63334934-17e1-f8b6-f48c-0c926dfd50af,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a782e54d-882d-a6e2-72b7-5ce976fb9b4e,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d763c352-317a-1564-1eb5-a3b51be6bf20,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
a9709e31-c8f7-9780-479f-282ddc11a373,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
88714cdf-f6d0-c75b-a505-c3efdd7ed550,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
4dfade1d-5ab1-3ebb-93fa-ec48b9fdaece,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1323bb64-8d53-f5d6-acfb-5950a530050a,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
2b15aa5b-f2ca-3259-9493-ead61e77bc89,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b5b2fa45-c4f5-73c3-c4f5-fb3c019dbe75,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
6158b2bc-3971-5f23-491f-210c8d3c98fb,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
dc019c2a-fbf9-ef50-ad84-6a95a24df625,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
11927fce-4ae1-f07b-c7db-68731e2c4d79,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
72dd3f20-4968-638a-6354-567cd62ae690,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
e55bbbad-680f-802f-d914-1142e2013d8b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
db229df0-e59b-5189-39f9-0687bf342136,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
6aab1adb-c52e-a94d-6fb3-8c264c1d57fc,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
8f4aa96a-3745-cb4a-53d4-cde28c16561b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
d17e979e-799e-bde0-1db6-fcbbb2478602,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
25a833f8-8f0c-2ed2-621c-894f64a6ee96,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
dd2a72e1-642d-97f9-37ec-238b1bbb7119,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
3508b3e4-bc12-09fe-2f03-07a5e94c6954,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
05f9c8cf-d3e8-ce35-5ba0-442cd41c5136,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
994bd2bd-7e4a-9fdc-6e01-50767b2ef19f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
5898450b-d65c-05c2-cc98-e568db8bafd8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0e9a81b9-3f5a-7b09-a439-b03b3e6ce86b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
3f8b2278-a683-ec9d-a7c3-2dc3897745cc,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
b6171562-f343-0f8e-49ee-d6508d28d9f0,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
f3369a0d-8686-8b47-de48-c1677835e647,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
95ab3555-eccc-e910-278e-11858a430d7f,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
e6c7443e-bcde-c064-9ed5-1e18e5704e3e,29/03/2021 00:21:09.441688064.0,30/03/2021 00:33:18.26437632.0
64cccf7f-e1b7-4076-7654-9395ec35b25c,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
de9bce60-ce5a-cdec-df08-f959a6001f14,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
c48d2374-6bde-0f42-9cad-890e35d3f04d,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
7f07b557-7314-60da-9622-5f880dca34e7,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
452131a3-8f43-8899-d520-ae9b7508eb7e,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
1d7eeffb-52f4-9428-8585-ea01b5f29737,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
eff65e57-3ebf-f0e5-530d-7c443e7a489b,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
10c1c709-2939-8079-183e-49c28db7b2a8,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0df4e039-a1a3-709a-e8bd-781fc3fe7699,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
0e6cc09a-ff13-12dd-3cfc-cd65d3459238,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
ad89eebf-2a87-a968-90c3-9e7e00fb7bb7,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
dd906fc0-11b4-a085-2009-53b188bb0e44,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
85199451-1043-99e2-de60-1b800b5701de,29/03/2021 01:57:32.260505600.0,30/03/2021 00:33:18.26437632.0
285583bd-e006-d2b8-f7f4-5bed5ea4b3ed,29/03/2021 00:21:40.164151808.0,30/03/2021 00:33:18.26437632.0
